InvoiceID,PartyName,InvoiceDate,Amount,RepurchaseWithin1Month,TimeSinceLastPurchase,AveragePurchaseAmount,TotalNumberOfPurchases
403,LMN Maritime,2023-02-04 14:56:23.260382,992.1303943319695,1,0.0,522.2360785900436,20
527,LMN Maritime,2023-02-07 14:56:23.260382,995.3796854527905,1,3.0,522.2360785900436,21
526,LMN Maritime,2023-02-08 14:56:23.260382,152.3474159549282,1,1.0,522.2360785900436,22
146,LMN Maritime,2023-02-11 14:56:23.260382,977.3138459321049,1,3.0,522.2360785900436,23
214,LMN Maritime,2023-02-14 14:56:23.260382,133.00428424018867,1,3.0,522.2360785900436,24
745,LMN Maritime,2023-02-14 14:56:23.260382,643.1388999368094,1,0.0,522.2360785900436,25
653,LMN Maritime,2023-02-16 14:56:23.260382,488.8691946497764,1,2.0,522.2360785900436,26
101,LMN Maritime,2023-02-19 14:56:23.260382,170.72064743951867,1,3.0,522.2360785900436,27
61,LMN Maritime,2023-02-23 14:56:23.260382,654.9852830686642,1,4.0,522.2360785900436,28
154,LMN Maritime,2023-02-23 14:56:23.260382,881.4452548675424,1,0.0,522.2360785900436,29
796,LMN Maritime,2023-02-23 14:56:23.260382,220.1319751743494,1,0.0,522.2360785900436,30
327,LMN Maritime,2023-02-24 14:56:23.260382,106.8065874803279,1,1.0,522.2360785900436,31
586,LMN Maritime,2023-02-25 14:56:23.260382,808.2130476297656,1,1.0,522.2360785900436,32
697,LMN Maritime,2023-02-25 14:56:23.260382,515.4017269778109,1,0.0,522.2360785900436,33
317,LMN Maritime,2023-02-27 14:56:23.260382,458.94050280721046,1,2.0,522.2360785900436,34
905,LMN Maritime,2023-02-27 14:56:23.260382,570.9966680752672,1,0.0,522.2360785900436,35
65,LMN Maritime,2023-02-28 14:56:23.260382,212.66721298229538,1,1.0,522.2360785900436,36
260,LMN Maritime,2023-03-01 14:56:23.260382,950.1527975266209,1,1.0,522.2360785900436,37
900,LMN Maritime,2023-03-01 14:56:23.260382,839.892844540203,1,0.0,522.2360785900436,38
727,LMN Maritime,2023-03-05 14:56:23.260382,749.8638443824633,1,4.0,522.2360785900436,39
955,LMN Maritime,2023-03-06 14:56:23.260382,382.9151018653736,1,1.0,522.2360785900436,40
161,LMN Maritime,2023-03-08 14:56:23.260382,136.09827227123424,1,2.0,522.2360785900436,41
169,LMN Maritime,2023-03-09 14:56:23.260382,479.5488341861099,1,1.0,522.2360785900436,42
501,LMN Maritime,2023-03-10 14:56:23.260382,788.3288208126959,1,1.0,522.2360785900436,43
563,LMN Maritime,2023-03-12 14:56:23.260382,293.6816848155138,1,2.0,522.2360785900436,44
466,LMN Maritime,2023-03-16 14:56:23.260382,178.87847208745467,1,4.0,522.2360785900436,45
689,LMN Maritime,2023-03-16 14:56:23.260382,557.524492224652,1,0.0,522.2360785900436,46
924,LMN Maritime,2023-03-17 14:56:23.260382,265.8023553142235,1,1.0,522.2360785900436,47
731,LMN Maritime,2023-03-18 14:56:23.260382,471.3596567637614,1,1.0,522.2360785900436,48
833,LMN Maritime,2023-03-22 14:56:23.260382,604.1513651156578,1,4.0,522.2360785900436,49
347,LMN Maritime,2023-03-23 14:56:23.260382,209.69748400325278,1,1.0,522.2360785900436,50
876,LMN Maritime,2023-03-23 14:56:23.260382,146.76091979884157,1,0.0,522.2360785900436,51
475,LMN Maritime,2023-03-24 14:56:23.260382,547.2671346152472,1,1.0,522.2360785900436,52
497,LMN Maritime,2023-03-24 14:56:23.260382,875.8130340453603,1,0.0,522.2360785900436,53
851,LMN Maritime,2023-03-24 14:56:23.260382,325.8699952062682,1,0.0,522.2360785900436,54
220,LMN Maritime,2023-03-28 14:56:23.260382,626.8189279570769,1,4.0,522.2360785900436,55
562,LMN Maritime,2023-03-28 14:56:23.260382,581.7791183073325,1,0.0,522.2360785900436,56
827,LMN Maritime,2023-04-03 14:56:23.260382,469.9860423406359,1,6.0,522.2360785900436,57
85,LMN Maritime,2023-04-05 14:56:23.260382,135.65694281352143,1,2.0,522.2360785900436,58
53,LMN Maritime,2023-04-08 14:56:23.260382,798.9371675125676,1,3.0,522.2360785900436,59
346,LMN Maritime,2023-04-08 14:56:23.260382,472.19419137281636,1,0.0,522.2360785900436,60
570,LMN Maritime,2023-04-08 14:56:23.260382,198.76257880975317,1,0.0,522.2360785900436,61
736,LMN Maritime,2023-04-10 14:56:23.260382,814.7775981493759,1,2.0,522.2360785900436,62
741,LMN Maritime,2023-04-11 14:56:23.260382,158.3682350346715,1,1.0,522.2360785900436,63
9,LMN Maritime,2023-04-12 14:56:23.260382,971.9900697571223,1,1.0,522.2360785900436,64
964,LMN Maritime,2023-04-12 14:56:23.260382,740.8126182977027,1,0.0,522.2360785900436,65
211,LMN Maritime,2023-04-16 14:56:23.260382,736.0994951969012,1,4.0,522.2360785900436,66
388,LMN Maritime,2023-04-16 14:56:23.260382,121.27472744170277,1,0.0,522.2360785900436,67
758,LMN Maritime,2023-04-16 14:56:23.260382,496.1790981599415,1,0.0,522.2360785900436,68
569,LMN Maritime,2023-04-18 14:56:23.260382,539.0686395337261,1,2.0,522.2360785900436,69
292,LMN Maritime,2023-04-20 14:56:23.260382,836.0507945575195,1,2.0,522.2360785900436,70
909,LMN Maritime,2023-04-20 14:56:23.260382,671.1241757952733,1,0.0,522.2360785900436,71
449,LMN Maritime,2023-04-22 14:56:23.260382,237.1744119973757,1,2.0,522.2360785900436,72
319,LMN Maritime,2023-04-25 14:56:23.260382,580.2422920541906,1,3.0,522.2360785900436,73
564,LMN Maritime,2023-04-27 14:56:23.260382,110.90869717950395,1,2.0,522.2360785900436,74
459,LMN Maritime,2023-05-01 14:56:23.260382,843.4608672272756,1,4.0,522.2360785900436,75
722,LMN Maritime,2023-05-02 14:56:23.260382,375.04379394119337,1,1.0,522.2360785900436,76
86,LMN Maritime,2023-05-03 14:56:23.260382,532.456252532046,1,1.0,522.2360785900436,77
356,LMN Maritime,2023-05-04 14:56:23.260382,966.6341877138218,1,1.0,522.2360785900436,78
369,LMN Maritime,2023-05-04 14:56:23.260382,469.9256228260342,1,0.0,522.2360785900436,79
370,LMN Maritime,2023-05-04 14:56:23.260382,855.8751725800483,1,0.0,522.2360785900436,80
439,LMN Maritime,2023-05-04 14:56:23.260382,582.2449160257731,1,0.0,522.2360785900436,81
222,LMN Maritime,2023-05-09 14:56:23.260382,285.25708903309146,1,5.0,522.2360785900436,82
395,LMN Maritime,2023-05-18 14:56:23.260382,547.0901729732525,1,9.0,522.2360785900436,83
20,LMN Maritime,2023-05-19 14:56:23.260382,346.2639996534993,1,1.0,522.2360785900436,84
572,LMN Maritime,2023-05-20 14:56:23.260382,508.9396011039648,1,1.0,522.2360785900436,85
883,LMN Maritime,2023-05-20 14:56:23.260382,567.4472735535436,1,0.0,522.2360785900436,86
139,LMN Maritime,2023-05-22 14:56:23.260382,810.7286564282313,1,2.0,522.2360785900436,87
392,LMN Maritime,2023-05-23 14:56:23.260382,308.7523865043779,1,1.0,522.2360785900436,88
892,LMN Maritime,2023-05-23 14:56:23.260382,124.45067910300384,1,0.0,522.2360785900436,89
904,LMN Maritime,2023-05-24 14:56:23.260382,283.3898132149202,1,1.0,522.2360785900436,90
360,LMN Maritime,2023-05-25 14:56:23.260382,139.07127956933726,1,1.0,522.2360785900436,91
212,LMN Maritime,2023-05-26 14:56:23.260382,250.33771711085487,1,1.0,522.2360785900436,92
182,LMN Maritime,2023-05-27 14:56:23.260382,974.2555846374756,1,1.0,522.2360785900436,93
447,LMN Maritime,2023-05-27 14:56:23.260382,311.1778736699082,1,0.0,522.2360785900436,94
541,LMN Maritime,2023-05-31 14:56:23.260382,653.6974944079097,1,4.0,522.2360785900436,95
780,LMN Maritime,2023-05-31 14:56:23.260382,401.06015986773895,1,0.0,522.2360785900436,96
270,LMN Maritime,2023-06-03 14:56:23.260382,294.1076371579454,1,3.0,522.2360785900436,97
256,LMN Maritime,2023-06-06 14:56:23.260382,881.3280289397549,1,3.0,522.2360785900436,98
516,LMN Maritime,2023-06-10 14:56:23.260382,495.56051976961913,1,4.0,522.2360785900436,99
800,LMN Maritime,2023-06-10 14:56:23.260382,493.1656323536616,1,0.0,522.2360785900436,100
748,LMN Maritime,2023-06-12 14:56:23.260382,342.8386481153929,1,2.0,522.2360785900436,101
1,LMN Maritime,2023-06-14 14:56:23.260382,737.3548797807534,1,2.0,522.2360785900436,102
51,LMN Maritime,2023-06-14 14:56:23.260382,266.972964132809,1,0.0,522.2360785900436,103
215,LMN Maritime,2023-06-14 14:56:23.260382,762.7618135590765,1,0.0,522.2360785900436,104
366,LMN Maritime,2023-06-14 14:56:23.260382,305.2717947540392,1,0.0,522.2360785900436,105
638,LMN Maritime,2023-06-15 14:56:23.260382,137.75610108847263,1,1.0,522.2360785900436,106
849,LMN Maritime,2023-06-17 14:56:23.260382,236.1221458614411,1,2.0,522.2360785900436,107
124,LMN Maritime,2023-06-20 14:56:23.260382,592.8331385383626,1,3.0,522.2360785900436,108
365,LMN Maritime,2023-06-22 14:56:23.260382,895.785817013567,1,2.0,522.2360785900436,109
473,LMN Maritime,2023-06-23 14:56:23.260382,564.111484926848,1,1.0,522.2360785900436,110
630,LMN Maritime,2023-06-23 14:56:23.260382,662.1972119688375,1,0.0,522.2360785900436,111
135,LMN Maritime,2023-06-24 14:56:23.260382,297.2925886222399,1,1.0,522.2360785900436,112
974,LMN Maritime,2023-06-24 14:56:23.260382,417.137451948689,1,0.0,522.2360785900436,113
821,LMN Maritime,2023-06-27 14:56:23.260382,538.8140743060459,1,3.0,522.2360785900436,114
960,LMN Maritime,2023-06-29 14:56:23.260382,544.7912025252699,1,2.0,522.2360785900436,115
790,LMN Maritime,2023-06-30 14:56:23.260382,885.4572254361417,1,1.0,522.2360785900436,116
48,LMN Maritime,2023-07-04 14:56:23.260382,877.9224248556734,1,4.0,522.2360785900436,117
343,LMN Maritime,2023-07-04 14:56:23.260382,649.3004049798266,1,0.0,522.2360785900436,118
535,LMN Maritime,2023-07-05 14:56:23.260382,190.94122990958203,1,1.0,522.2360785900436,119
658,LMN Maritime,2023-07-07 14:56:23.260382,209.35123867082626,1,2.0,522.2360785900436,120
782,LMN Maritime,2023-07-10 14:56:23.260382,121.77258750221972,1,3.0,522.2360785900436,121
411,LMN Maritime,2023-07-12 14:56:23.260382,904.7717871977064,1,2.0,522.2360785900436,122
908,LMN Maritime,2023-07-15 14:56:23.260382,619.8340292930418,1,3.0,522.2360785900436,123
505,LMN Maritime,2023-07-16 14:56:23.260382,231.7365929460242,1,1.0,522.2360785900436,124
818,LMN Maritime,2023-07-16 14:56:23.260382,504.765858205486,1,0.0,522.2360785900436,125
487,LMN Maritime,2023-07-18 14:56:23.260382,374.2112251882367,1,2.0,522.2360785900436,126
946,LMN Maritime,2023-07-20 14:56:23.260382,747.4182601322427,1,2.0,522.2360785900436,127
575,LMN Maritime,2023-07-21 14:56:23.260382,539.4170233196004,1,1.0,522.2360785900436,128
922,LMN Maritime,2023-07-25 14:56:23.260382,226.64037524388257,1,4.0,522.2360785900436,129
192,LMN Maritime,2023-07-26 14:56:23.260382,247.1714853265205,1,1.0,522.2360785900436,130
683,LMN Maritime,2023-07-26 14:56:23.260382,292.16022967960475,1,0.0,522.2360785900436,131
588,LMN Maritime,2023-07-27 14:56:23.260382,719.321235477888,1,1.0,522.2360785900436,132
951,LMN Maritime,2023-07-27 14:56:23.260382,872.3593478414476,1,0.0,522.2360785900436,133
1000,LMN Maritime,2023-07-31 14:56:23.260382,809.6026089279688,1,4.0,522.2360785900436,134
387,LMN Maritime,2023-08-04 14:56:23.260382,186.14309996814555,1,4.0,522.2360785900436,135
11,LMN Maritime,2023-08-05 14:56:23.260382,217.07761611756877,1,1.0,522.2360785900436,136
41,LMN Maritime,2023-08-05 14:56:23.260382,468.40060568353874,1,0.0,522.2360785900436,137
245,LMN Maritime,2023-08-06 14:56:23.260382,700.1778317914939,1,1.0,522.2360785900436,138
844,LMN Maritime,2023-08-07 14:56:23.260382,517.5392380195026,1,1.0,522.2360785900436,139
81,LMN Maritime,2023-08-15 14:56:23.260382,362.4963208383729,1,8.0,522.2360785900436,140
180,LMN Maritime,2023-08-15 14:56:23.260382,261.71479798321775,1,0.0,522.2360785900436,141
616,LMN Maritime,2023-08-17 14:56:23.260382,414.7329067712646,1,2.0,522.2360785900436,142
184,LMN Maritime,2023-08-22 14:56:23.260382,868.9465840326212,1,5.0,522.2360785900436,143
188,LMN Maritime,2023-08-24 14:56:23.260382,500.77472950239894,1,2.0,522.2360785900436,144
711,LMN Maritime,2023-08-25 14:56:23.260382,805.4126060368575,1,1.0,522.2360785900436,145
657,LMN Maritime,2023-08-27 14:56:23.260382,316.62344064925446,1,2.0,522.2360785900436,146
4,LMN Maritime,2023-08-28 14:56:23.260382,411.29475125766106,1,1.0,522.2360785900436,147
286,LMN Maritime,2023-09-02 14:56:23.260382,394.32984540691484,1,5.0,522.2360785900436,148
857,LMN Maritime,2023-09-03 14:56:23.260382,750.5328728876353,1,1.0,522.2360785900436,149
700,LMN Maritime,2023-09-04 14:56:23.260382,753.8155436017043,1,1.0,522.2360785900436,150
221,LMN Maritime,2023-09-10 14:56:23.260382,881.4441524619327,1,6.0,522.2360785900436,151
812,LMN Maritime,2023-09-13 14:56:23.260382,335.53511536231537,1,3.0,522.2360785900436,152
350,LMN Maritime,2023-09-14 14:56:23.260382,263.2945129260643,1,1.0,522.2360785900436,153
5,LMN Maritime,2023-09-17 14:56:23.260382,658.8239659907294,1,3.0,522.2360785900436,154
860,LMN Maritime,2023-09-18 14:56:23.260382,589.1843956083815,1,1.0,522.2360785900436,155
415,LMN Maritime,2023-09-20 14:56:23.260382,419.4966752487436,1,2.0,522.2360785900436,156
257,LMN Maritime,2023-09-24 14:56:23.260382,259.43481050264734,1,4.0,522.2360785900436,157
798,LMN Maritime,2023-09-24 14:56:23.260382,755.1453762763887,1,0.0,522.2360785900436,158
178,LMN Maritime,2023-09-30 14:56:23.260382,744.2424682138798,1,6.0,522.2360785900436,159
79,LMN Maritime,2023-10-02 14:56:23.260382,531.9449512454112,1,2.0,522.2360785900436,160
59,LMN Maritime,2023-10-07 14:56:23.260382,129.2735615421267,1,5.0,522.2360785900436,161
598,LMN Maritime,2023-10-08 14:56:23.260382,673.0027139504866,1,1.0,522.2360785900436,162
115,LMN Maritime,2023-10-09 14:56:23.260382,587.1667017709634,1,1.0,522.2360785900436,163
931,LMN Maritime,2023-10-09 14:56:23.260382,894.1747315666048,1,0.0,522.2360785900436,164
538,LMN Maritime,2023-10-11 14:56:23.260382,558.4799153348108,1,2.0,522.2360785900436,165
543,LMN Maritime,2023-10-13 14:56:23.260382,661.5062526624746,1,2.0,522.2360785900436,166
456,LMN Maritime,2023-10-14 14:56:23.260382,180.21198890441497,1,1.0,522.2360785900436,167
747,LMN Maritime,2023-10-15 14:56:23.260382,824.4900997126928,1,1.0,522.2360785900436,168
338,LMN Maritime,2023-10-17 14:56:23.260382,356.3856117657306,1,2.0,522.2360785900436,169
760,LMN Maritime,2023-10-17 14:56:23.260382,395.3734782483804,1,0.0,522.2360785900436,170
811,LMN Maritime,2023-10-19 14:56:23.260382,353.96836722388014,1,2.0,522.2360785900436,171
315,LMN Maritime,2023-10-20 14:56:23.260382,407.1230448635407,1,1.0,522.2360785900436,172
200,LMN Maritime,2023-10-21 14:56:23.260382,972.8389405706903,1,1.0,522.2360785900436,173
284,LMN Maritime,2023-10-22 14:56:23.260382,890.6640051712131,1,1.0,522.2360785900436,174
607,LMN Maritime,2023-10-27 14:56:23.260382,176.31281444122288,1,5.0,522.2360785900436,175
623,LMN Maritime,2023-10-28 14:56:23.260382,787.9353959995624,1,1.0,522.2360785900436,176
496,LMN Maritime,2023-11-01 14:56:23.260382,219.27220546766358,1,4.0,522.2360785900436,177
522,LMN Maritime,2023-11-01 14:56:23.260382,236.8223678157833,1,0.0,522.2360785900436,178
524,LMN Maritime,2023-11-02 14:56:23.260382,802.6854274615959,1,1.0,522.2360785900436,179
242,LMN Maritime,2023-11-05 14:56:23.260382,509.26587007047317,1,3.0,522.2360785900436,180
341,LMN Maritime,2023-11-07 14:56:23.260382,585.245149007729,1,2.0,522.2360785900436,181
717,LMN Maritime,2023-11-07 14:56:23.260382,282.2325041487137,1,0.0,522.2360785900436,182
173,LMN Maritime,2023-11-08 14:56:23.260382,289.5959701050999,1,1.0,522.2360785900436,183
824,LMN Maritime,2023-11-09 14:56:23.260382,915.7937080099698,1,1.0,522.2360785900436,184
201,LMN Maritime,2023-11-10 14:56:23.260382,508.41058724527534,1,1.0,522.2360785900436,185
970,LMN Maritime,2023-11-11 14:56:23.260382,505.31588101487137,1,1.0,522.2360785900436,186
157,LMN Maritime,2023-11-17 14:56:23.260382,482.94400100326783,1,6.0,522.2360785900436,187
837,LMN Maritime,2023-11-18 14:56:23.260382,334.14201186584603,1,1.0,522.2360785900436,188
12,LMN Maritime,2023-11-19 14:56:23.260382,782.4368763361203,1,1.0,522.2360785900436,189
728,LMN Maritime,2023-11-21 14:56:23.260382,897.576202418567,1,2.0,522.2360785900436,190
662,LMN Maritime,2023-11-25 14:56:23.260382,357.31611031524415,1,4.0,522.2360785900436,191
14,LMN Maritime,2023-11-28 14:56:23.260382,119.91119637609754,1,3.0,522.2360785900436,192
858,LMN Maritime,2023-11-29 14:56:23.260382,160.9015257100014,1,1.0,522.2360785900436,193
956,LMN Maritime,2023-11-30 14:56:23.260382,524.0511090395332,1,1.0,522.2360785900436,194
239,LMN Maritime,2023-12-01 14:56:23.260382,956.630606880915,1,1.0,522.2360785900436,195
440,LMN Maritime,2023-12-02 14:56:23.260382,187.00880468204764,1,1.0,522.2360785900436,196
911,LMN Maritime,2023-12-02 14:56:23.260382,456.37342539620937,1,0.0,522.2360785900436,197
168,LMN Maritime,2023-12-05 14:56:23.260382,910.6316776101327,1,3.0,522.2360785900436,198
312,LMN Maritime,2023-12-05 14:56:23.260382,567.1736066225963,1,0.0,522.2360785900436,199
265,LMN Maritime,2023-12-08 14:56:23.260382,613.5487719749467,1,3.0,522.2360785900436,200
891,LMN Maritime,2023-12-09 14:56:23.260382,794.8112286789914,1,1.0,522.2360785900436,201
147,LMN Maritime,2023-12-12 14:56:23.260382,685.2931177122432,1,3.0,522.2360785900436,202
513,LMN Maritime,2023-12-13 14:56:23.260382,489.24809049711877,1,1.0,522.2360785900436,203
334,LMN Maritime,2023-12-14 14:56:23.260382,416.460418515671,1,1.0,522.2360785900436,204
446,LMN Maritime,2023-12-14 14:56:23.260382,934.4600375315074,1,0.0,522.2360785900436,205
766,LMN Maritime,2023-12-14 14:56:23.260382,998.5127602536546,1,0.0,522.2360785900436,206
314,LMN Maritime,2023-12-15 14:56:23.260382,123.07785922579211,1,1.0,522.2360785900436,207
110,LMN Maritime,2023-12-16 14:56:23.260382,672.787224589273,1,1.0,522.2360785900436,208
424,LMN Maritime,2023-12-16 14:56:23.260382,579.6620078962018,1,0.0,522.2360785900436,209
855,LMN Maritime,2023-12-16 14:56:23.260382,203.29198468229572,1,0.0,522.2360785900436,210
250,LMN Maritime,2023-12-17 14:56:23.260382,281.66810691065353,1,1.0,522.2360785900436,211
841,LMN Maritime,2023-12-19 14:56:23.260382,688.757141326667,1,2.0,522.2360785900436,212
269,LMN Maritime,2023-12-21 14:56:23.260382,708.8620471995218,1,2.0,522.2360785900436,213
345,LMN Maritime,2023-12-25 14:56:23.260382,345.3616006601804,1,4.0,522.2360785900436,214
112,LMN Maritime,2023-12-26 14:56:23.260382,128.42753034307782,1,1.0,522.2360785900436,215
508,LMN Maritime,2023-12-28 14:56:23.260382,123.2307162545383,1,2.0,522.2360785900436,216
605,LMN Maritime,2023-12-28 14:56:23.260382,712.205001287518,1,0.0,522.2360785900436,217
829,LMN Maritime,2023-12-30 14:56:23.260382,909.8500111185452,1,2.0,522.2360785900436,218
152,LMN Maritime,2024-01-01 14:56:23.260382,331.91459966009234,1,2.0,522.2360785900436,219
460,LMN Maritime,2024-01-01 14:56:23.260382,803.8252789033473,1,0.0,522.2360785900436,220
62,LMN Maritime,2024-01-03 14:56:23.260382,816.8835618785587,1,2.0,522.2360785900436,221
550,LMN Maritime,2024-01-04 14:56:23.260382,430.98341578956064,1,1.0,522.2360785900436,222
42,LMN Maritime,2024-01-06 14:56:23.260382,904.689283311221,1,2.0,522.2360785900436,223
926,LMN Maritime,2024-01-09 14:56:23.260382,688.8632970924657,1,3.0,522.2360785900436,224
177,LMN Maritime,2024-01-10 14:56:23.260382,218.41091661453382,1,1.0,522.2360785900436,225
298,LMN Maritime,2024-01-11 14:56:23.260382,456.55542244832986,1,1.0,522.2360785900436,226
965,LMN Maritime,2024-01-11 14:56:23.260382,843.3803914372736,1,0.0,522.2360785900436,227
651,LMN Maritime,2024-01-17 14:56:23.260382,302.15405065946675,1,6.0,522.2360785900436,228
670,LMN Maritime,2024-01-18 14:56:23.260382,857.7986976010554,1,1.0,522.2360785900436,229
606,LMN Maritime,2024-01-19 14:56:23.260382,137.50561054214583,1,1.0,522.2360785900436,230
189,LMN Maritime,2024-01-20 14:56:23.260382,563.3356185367212,1,1.0,522.2360785900436,231
854,LMN Maritime,2024-01-21 14:56:23.260382,571.0518202369299,1,1.0,522.2360785900436,232
819,PQR Logistics,2023-01-23 14:56:23.260382,799.0395012596631,0,0.0,560.2969939748921,1
268,PQR Logistics,2023-01-24 14:56:23.260382,720.574075928405,1,1.0,560.2969939748921,2
19,PQR Logistics,2023-01-25 14:56:23.260382,501.3124357390735,1,1.0,560.2969939748921,3
234,PQR Logistics,2023-01-26 14:56:23.260382,137.41557314535288,1,1.0,560.2969939748921,4
952,PQR Logistics,2023-01-27 14:56:23.260382,837.1571624754905,1,1.0,560.2969939748921,5
175,PQR Logistics,2023-01-28 14:56:23.260382,668.4041980832685,1,1.0,560.2969939748921,6
839,PQR Logistics,2023-01-31 14:56:23.260382,983.167381447522,1,3.0,560.2969939748921,7
734,PQR Logistics,2023-02-01 14:56:23.260382,657.6304037138566,1,1.0,560.2969939748921,8
307,PQR Logistics,2023-02-02 14:56:23.260382,701.3915186995147,1,1.0,560.2969939748921,9
377,PQR Logistics,2023-02-04 14:56:23.260382,481.3644282838865,1,2.0,560.2969939748921,10
645,PQR Logistics,2023-02-06 14:56:23.260382,773.2658614865788,1,2.0,560.2969939748921,11
709,PQR Logistics,2023-02-06 14:56:23.260382,269.2222611538745,1,0.0,560.2969939748921,12
977,PQR Logistics,2023-02-06 14:56:23.260382,981.194444213639,1,0.0,560.2969939748921,13
46,PQR Logistics,2023-02-12 14:56:23.260382,686.5001428382966,1,6.0,560.2969939748921,14
715,PQR Logistics,2023-02-14 14:56:23.260382,131.78021944621517,1,2.0,560.2969939748921,15
751,PQR Logistics,2023-02-15 14:56:23.260382,169.35245122089805,1,1.0,560.2969939748921,16
806,PQR Logistics,2023-02-18 14:56:23.260382,776.2375774261411,1,3.0,560.2969939748921,17
259,PQR Logistics,2023-02-20 14:56:23.260382,854.3037606832992,1,2.0,560.2969939748921,18
383,PQR Logistics,2023-02-27 14:56:23.260382,251.21278697037707,1,7.0,560.2969939748921,19
208,PQR Logistics,2023-02-28 14:56:23.260382,487.79877129562533,1,1.0,560.2969939748921,20
371,PQR Logistics,2023-02-28 14:56:23.260382,910.02081105821,1,0.0,560.2969939748921,21
716,PQR Logistics,2023-02-28 14:56:23.260382,771.1604044581089,1,0.0,560.2969939748921,22
621,PQR Logistics,2023-03-01 14:56:23.260382,188.55608474205758,1,1.0,560.2969939748921,23
643,PQR Logistics,2023-03-02 14:56:23.260382,641.6934306726899,1,1.0,560.2969939748921,24
232,PQR Logistics,2023-03-03 14:56:23.260382,384.54049447907545,1,1.0,560.2969939748921,25
351,PQR Logistics,2023-03-03 14:56:23.260382,572.6470453003542,1,0.0,560.2969939748921,26
376,PQR Logistics,2023-03-03 14:56:23.260382,840.3528866623105,1,0.0,560.2969939748921,27
714,PQR Logistics,2023-03-03 14:56:23.260382,784.8916840252845,1,0.0,560.2969939748921,28
6,PQR Logistics,2023-03-07 14:56:23.260382,141.16783043126156,1,4.0,560.2969939748921,29
290,PQR Logistics,2023-03-08 14:56:23.260382,818.032283972771,1,1.0,560.2969939748921,30
408,PQR Logistics,2023-03-08 14:56:23.260382,346.74459990382525,1,0.0,560.2969939748921,31
56,PQR Logistics,2023-03-12 14:56:23.260382,784.921591848699,1,4.0,560.2969939748921,32
104,PQR Logistics,2023-03-12 14:56:23.260382,610.7867634354023,1,0.0,560.2969939748921,33
47,PQR Logistics,2023-03-14 14:56:23.260382,431.673709351385,1,2.0,560.2969939748921,34
116,PQR Logistics,2023-03-14 14:56:23.260382,738.1544675058248,1,0.0,560.2969939748921,35
603,PQR Logistics,2023-03-14 14:56:23.260382,763.6903918493371,1,0.0,560.2969939748921,36
865,PQR Logistics,2023-03-15 14:56:23.260382,951.1283323002541,1,1.0,560.2969939748921,37
990,PQR Logistics,2023-03-21 14:56:23.260382,724.7355161588479,1,6.0,560.2969939748921,38
273,PQR Logistics,2023-03-23 14:56:23.260382,686.1096793373429,1,2.0,560.2969939748921,39
30,PQR Logistics,2023-03-24 14:56:23.260382,689.0600928530217,1,1.0,560.2969939748921,40
509,PQR Logistics,2023-03-24 14:56:23.260382,221.6496602393405,1,0.0,560.2969939748921,41
84,PQR Logistics,2023-03-27 14:56:23.260382,801.8658900040148,1,3.0,560.2969939748921,42
374,PQR Logistics,2023-03-28 14:56:23.260382,802.4729637194756,1,1.0,560.2969939748921,43
219,PQR Logistics,2023-03-29 14:56:23.260382,825.1031376550478,1,1.0,560.2969939748921,44
113,PQR Logistics,2023-03-30 14:56:23.260382,942.5910216193208,1,1.0,560.2969939748921,45
321,PQR Logistics,2023-03-30 14:56:23.260382,788.3949353879154,1,0.0,560.2969939748921,46
267,PQR Logistics,2023-04-05 14:56:23.260382,937.85382595628,1,6.0,560.2969939748921,47
608,PQR Logistics,2023-04-11 14:56:23.260382,744.691049256414,1,6.0,560.2969939748921,48
589,PQR Logistics,2023-04-12 14:56:23.260382,493.8428116498527,1,1.0,560.2969939748921,49
769,PQR Logistics,2023-04-12 14:56:23.260382,479.1232479646648,1,0.0,560.2969939748921,50
583,PQR Logistics,2023-04-15 14:56:23.260382,806.5148894533512,1,3.0,560.2969939748921,51
546,PQR Logistics,2023-04-17 14:56:23.260382,217.63933906617953,1,2.0,560.2969939748921,52
649,PQR Logistics,2023-04-17 14:56:23.260382,404.44075539504854,1,0.0,560.2969939748921,53
349,PQR Logistics,2023-04-19 14:56:23.260382,713.0060685684846,1,2.0,560.2969939748921,54
884,PQR Logistics,2023-04-19 14:56:23.260382,284.39314673564127,1,0.0,560.2969939748921,55
478,PQR Logistics,2023-04-20 14:56:23.260382,287.6594629216022,1,1.0,560.2969939748921,56
143,PQR Logistics,2023-04-22 14:56:23.260382,747.2816004450375,1,2.0,560.2969939748921,57
565,PQR Logistics,2023-04-22 14:56:23.260382,317.08131183958733,1,0.0,560.2969939748921,58
272,PQR Logistics,2023-04-24 14:56:23.260382,454.4779650887426,1,2.0,560.2969939748921,59
253,PQR Logistics,2023-04-25 14:56:23.260382,184.51064421047653,1,1.0,560.2969939748921,60
568,PQR Logistics,2023-04-26 14:56:23.260382,963.6189798889301,1,1.0,560.2969939748921,61
92,PQR Logistics,2023-04-28 14:56:23.260382,656.3401608863072,1,2.0,560.2969939748921,62
659,PQR Logistics,2023-04-28 14:56:23.260382,277.72344087394356,1,0.0,560.2969939748921,63
779,PQR Logistics,2023-04-28 14:56:23.260382,426.01189748705957,1,0.0,560.2969939748921,64
233,PQR Logistics,2023-05-01 14:56:23.260382,556.5113278195531,1,3.0,560.2969939748921,65
313,PQR Logistics,2023-05-01 14:56:23.260382,531.2636898667579,1,0.0,560.2969939748921,66
